,id,name,complex_medium,source,link,min_pH,max_pH,reference,description
2953,J1092,NATRONOLIMNOBIUS AHT32 MEDIUM (B),1,JCM,https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=1092,,,,
2954,J1093,MJ BASAL MEDIUM WITH THIOSULFATE/2,0,JCM,https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=1093,6.0,6.0,,
2955,J1094,VAN NIEL'S YEAST AGAR,1,JCM,https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=1094,7.1,7.1,,
2956,J1095,BICARBONATE BUFFERED MEDIUM,1,JCM,https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=1095,,,,
2957,J1096,PYGA MEDIUM,1,JCM,https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=1096,,,,
2958,J1097,SEAWATER PYRUVATE THIOSULFATE MEDIUM,1,JCM,https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=1097,,,,
2959,J1098,BSM-RC MEDIUM,1,JCM,https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=1098,,,,
2960,J1099,HEART INFUSION AGAR WITH 5% HORSE BLOOD,1,JCM,https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=1099,,,,
2961,J1100,CTM MEDIUM,1,JCM,https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=1100,7.0,7.0,,
2962,J1101,HALOLACTIBACILLUS 9G MEDIUM,1,JCM,https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=1101,9.0,9.0,,
2963,J1102,ANAEROBIC NATURAL SEAWATER MEDIUM,1,JCM,https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=1102,7.0,7.0,,
2964,J1103,ANAEROLINEA MEDIUM C,1,JCM,https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=1103,6.0,6.0,,
2965,J1104,HYPNOCYCLICUS MEDIUM,1,JCM,https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=1104,7.0,7.0,,
2966,J1105,VIRGIBACILLUS MERV MEDIUM,1,JCM,https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=1105,8.0,8.0,,
2967,J1106,MARINE METHANOGENIC MEDIUM,1,JCM,https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=1106,,,,
2968,J1107,LIQUID BASAL MEDIUM FOR METHANOSARCINA,0,JCM,https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=1107,7.2,7.2,,
2969,J1108,TEPIDIBACILLUS B5 MEDIUM,1,JCM,https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=1108,7.0,7.0,,
2970,J1109,NUTRIENT AGAR WITH 0.05% YEAST EXTRACT AND 3% NaCl,1,JCM,https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=1109,,,,
2971,J1110,METHANOSARCINA SUBTERRANEA MEDIUM,1,JCM,https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=1110,,,,
2972,J1111,ANAEROBIC ALKALINE LB MEDIUM,1,JCM,https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=1111,9.5,9.5,,
2973,J1112,MINERAL MEDIUM WITH GLUCOSE,1,JCM,https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=1112,7.4,7.4,,
2974,J1113,ANAEROBIC MINERAL MEDIUM WITH YEAST EXTRACT,1,JCM,https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=1113,7.0,7.0,,
2975,J1114,MODIFIED SW-25 MEDIUM,1,JCM,https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=1114,7.5,7.5,,
2976,J1115,VARUNAVIBRIO MEDIUM,0,JCM,https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=1115,,,,
2977,J1116,IRD MARINE DESULFOVIBRIO MEDIUM-2,1,JCM,https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=1116,7.0,7.0,,
2978,J1117,IRD MARINE DESULFOVIBRIO MEDIUM-3,1,JCM,https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=1117,,,,
2979,J1118,SULFURIMONAS JS MEDIUM,0,JCM,https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=1118,6.5,6.5,,
2980,J1119,SULFURIMONAS TB MEDIUM,0,JCM,https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=1119,6.5,6.5,,
2981,J1120,ETHANE-C MEDIUM,0,JCM,https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=1120,8.0,8.0,,
2982,J1121,AZC 1502 MEDIUM,1,JCM,https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=1121,5.0,5.0,,
2983,J1122,ARTFICIAL BRACKISH WATER MEDIUM,0,JCM,https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=1122,,,,
2984,J1123,ARTFICIAL MARINE WATER MEDIUM,0,JCM,https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=1123,,,,
2985,J1124,ARTFICIAL FRESHWATER MEDIUM I,0,JCM,https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=1124,,,,
2986,J1125,ARTFICIAL FRESHWATER MEDIUM II,1,JCM,https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=1125,,,,
2987,J1126,SULFATE-FREE METAKO MEDIUM,0,JCM,https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=1126,,,,
2988,J1127,MARINE BROTH 2216 WITH CELLOBIOSE,1,JCM,https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=1127,,,,
2989,J1128,GAB MEDIUM FOR STRAIN EGB,1,JCM,https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=1128,8.1,8.1,,
2990,J1129,HESP1 MEDIUM,1,JCM,https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=1129,7.1,7.1,,
2991,J1130,YCFA MEDIUM,1,JCM,https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=1130,7.4,7.4,,
2992,J1131,SALINISPIRA L21 MEDIUM,1,JCM,https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=1131,7.4,7.4,,
2993,J1132,HALOBACTERIA MEDIUM (pH 8.0),1,JCM,https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=1132,8.0,8.0,,
2994,J1133,PYG MEDIUM (I),1,JCM,https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=1133,7.0,7.0,,
2995,J1134,ASPERGILLUS COMPLETE MEDIUM,1,JCM,https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=1134,,,,
2996,J1135,METHANOBACTERIUM MEDIUM FOR STRAIN CAN,0,JCM,https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=1135,,,,
2997,J1136,IRD F1F22 MEDIUM,1,JCM,https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=1136,7.0,7.0,,
2998,J1137,ROSEIBACA CALIDILACUS MEDIUM,0,JCM,https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=1137,,,,
2999,J1138,NEUTRAL OLIGOTROPHIC HALOARCHAEAL MEDIUM,1,JCM,https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=1138,7.0,7.0,,
3000,J1139,NATRONOSPIRA PROTEINIVORA MEDIUM,1,JCM,https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=1139,6.8,6.8,,
3001,J1140,LONGIMONAS HALOALKALIPHILA MEDIUM,1,JCM,https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=1140,,,,
3002,J1141,SEA SALTS YEAST EXTRACT PEPTONE MEDIUM,1,JCM,https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=1141,7.5,7.5,,
3003,J1142,TEPIDIBACILLUS DECATURENSIS MEDIUM,1,JCM,https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=1142,,,,
3004,J1143,ORENIA METALLIREDUCENS MEDIUM,1,JCM,https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=1143,,,,
3005,J1144,ABYSSISOLIBACTER MEDIUM,1,JCM,https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=1144,7.0,7.0,,
3006,J1145,MODIFIED ROSEOSPIRA MEDIUM,1,JCM,https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=1145,,,,
3007,J1146,METHANIMICROCOCCUS MEDIUM,1,JCM,https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=1146,7.1,7.1,,
3008,J1147,METHANOBACTERUM MEDIUM (IX),1,JCM,https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=1147,7.5,7.5,,
3009,J1148,NITROSOSPHAERA GARGENSIS MEDIUM,0,JCM,https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=1148,,,,
3010,J1149,METHANOMASSILIICOCCUS ALVUS MEDIUM,0,JCM,https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=1149,7.0,7.0,,
3011,J1150,MEDIUM FOR MARINE SPIROCHAETES,1,JCM,https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=1150,7.5,7.5,,
3012,J1151,DESULFOBACTERIUM NAPHTHALENIVOLANS MEDIUM,0,JCM,https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=1151,,,,
3013,J1152,YEAST EXTRACT-MALT EXTRACT AGAR (ISP-2) WITH 2% NaCl,1,JCM,https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=1152,,,,
3014,J1153,R2A AGAR WITH 2% NaCl,1,JCM,https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=1153,,,,
3015,J1154,K MEDIUM,0,JCM,https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=1154,7.4,7.4,,
3016,J1155,DESULFOOBULBUS OLIGOTROPHICUS MEDIUM,0,JCM,https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=1155,7.6,7.6,,
3017,J1156,INORGANIC SALTS-STARCH AGAR (ISP-4) WITH 5% NaCl,1,JCM,https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=1156,,,,
3018,J1157,DESULFONATRONUM PAR180 MEDIUM,1,JCM,https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=1157,9.0,9.0,,
3019,J1158,GHIORSEA BIVORA MEDIUM,0,JCM,https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=1158,,,,
3020,J1159,MOLLICUTES H-RF3 MEDIUM,1,JCM,https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=1159,7.0,7.0,,
3021,J1160,MOLLICUTES MZ-XQ MEDIUM,1,JCM,https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=1160,7.5,7.5,,
3022,J1161,CYCLONATRUM PROTEILYTICUM MEDIUM,1,JCM,https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=1161,9.5,9.5,,
3023,J1162,NAS-02 MEDIUM,1,JCM,https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=1162,5.2,5.2,,
3024,J1163,MODIFIED BAAR'S MEDIUM,1,JCM,https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=1163,7.2,7.2,,
3025,J1164,MARINE AGAR 2216 WITH 1% STARCH,1,JCM,https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=1164,,,,
3026,J1165,TRYPTICASE SOY BROTH AGAR WITH 2% MgSO<sub>4</sub> AND 3% NaCl,1,JCM,https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=1165,7.0,7.0,,
3027,J1166,DESULFOVIBRIO DECHLORACETIVORANS MEDIUM,0,JCM,https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=1166,7.2,7.2,,
3028,J1167,MMFC1 MEDIUM,1,JCM,https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=1167,6.5,6.5,,
3029,J1168,LB (LURIA-BERTANI) AGAR WITH KANAMYCIN AND RIFAMPICIN,1,JCM,https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=1168,7.0,7.0,,
3030,J1169,CLOSTRIDUM G4 MEDIUM,0,JCM,https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=1169,7.0,7.0,,
3031,J1170,A7 MEDIUM,1,JCM,https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=1170,9.0,9.0,,
3032,J1171,M39 METHYLOMONAS MEDIUM,0,JCM,https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=1171,6.8,6.8,,
3033,J1172,MODIFIED MEDIUM FOR MARINE SPIROCHAETES,1,JCM,https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=1172,7.5,7.5,,
3034,J1173,METHYLOTENERA MEDIUM,0,JCM,https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=1173,7.6,7.6,,
3035,J1174,YEAST EXTRACT-MALT EXTRACT AGAR (pH 5.5),1,JCM,https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=1174,5.5,5.5,,
3036,J1175,CAENICOLA MOBILE MEDIUM,1,JCM,https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=1175,7.5,7.5,,
3037,J1176,METHANOSARCINA JL01 MEDIUM,1,JCM,https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=1176,6.9,6.9,,
3038,J1177,SEDIMENTISPHAERA L21 MEDIUM,0,JCM,https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=1177,7.5,7.5,,
3039,J1178,BTT MEDIUM,1,JCM,https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=1178,5.5,5.5,,
3040,J1179,M MEDIUM,0,JCM,https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=1179,9.0,9.0,,
3041,J1180,CELLULOLYTIC NATRONOARCHAEA MEDIUM,1,JCM,https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=1180,,,,
3042,J1181,MODIFIED CELLULOLYTIC HALOARCHAEA MEDIUM,1,JCM,https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=1181,7.0,7.0,,
3043,J1182,FERROUS IRON YEAST EXTRACT MEDIUM,1,JCM,https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=1182,,,,
3044,J1183,CHLOROFLEXUS MEDIUM,1,JCM,https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=1183,7.5,7.5,,
3045,J1184,ATALASSOTOGA AZC2201 MEDIUM,1,JCM,https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=1184,4.0,4.0,,
3046,J1185,LB (LURIA-BERTANI) AGAR WITH 5% NaCl (pH 9.0),1,JCM,https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=1185,9.0,9.0,,
3047,J1186,MARINE METHANOBACTERIUM MEDIUM,1,JCM,https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=1186,7.5,7.5,,
3048,J1187,MARINE CLOSTRIDIUM MEDIUM,1,JCM,https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=1187,7.5,7.5,,
3049,J1188,MARINE CHLOROFLEXI MEDIUM,1,JCM,https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=1188,,,,
3050,J1189,MODIFIED MARINE AGAR 2216 WITH 5% NaCl (pH 9),1,JCM,https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=1189,9.0,9.0,,
3051,J1190,VALLITALEA 70B-A MEDIUM,1,JCM,https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=1190,7.9,7.9,,
3052,J1191,ALKALINE TRYPTICASE SOY BROTH AGAR,1,JCM,https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=1191,10.0,10.0,,
3053,J1192,GEOTHERMOBACTER MEDIUM,0,JCM,https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=1192,,,,
3054,J1193,DESULFOBOTULUS PAR22N MEDIUM,1,JCM,https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=1193,9.0,9.0,,
3055,J1194,METHANOTHERMOCOCCUS HHB MEDIUM,0,JCM,https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=1194,,,,
3056,J1195,ARCHAEOGLOBUS MCR MEDIUM,1,JCM,https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=1195,,,,
3057,J1196,ACIDIHALOBACTER MEDIUM,1,JCM,https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=1196,1.2,1.2,,
3058,J1197,ACIDIHALOBACTER PROSPERUS F5 MEDIUM,0,JCM,https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=1197,2.5,2.5,,
3059,J1198,SALTWATER MEDIUM FOR OCEANIC AOA,0,JCM,https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=1198,,,,
3060,J1199,MINERAL MEDIUM (BRUNNER) SUPPLEMENTED WITH TOLUENE,0,JCM,https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=1199,6.9,6.9,,
3061,J1200,ELBE METHANOTROPH MEDIUM,0,JCM,https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=1200,,,,
3062,J1201,TREPONEMA BRYANTII MEDIUM,1,JCM,https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=1201,6.5,6.5,,
3063,J1202,WEAK OATMEAL AGAR,1,JCM,https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=1202,,,,
3064,J1203,TREPONEMA SACCHAROPHILUM MEDIUM,1,JCM,https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=1203,7.0,7.0,,
3065,J1204,SPOROMUSA ACIDOVORANS MEDIUM,1,JCM,https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=1204,6.8,6.8,,
3066,J1205,DESULFOVIBRIO FSS-1 MEDIUM,1,JCM,https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=1205,7.0,7.0,,
3067,J1206,NATRONOARCHAEA MEDIUM WITH STARCH,1,JCM,https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=1206,,,,
3068,J1207,NATRONOARCHAEA MEDIUM WITH GLUCOSAMINE,1,JCM,https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=1207,7.0,7.0,,
3069,J1208,MARINE TRYPTONE YEAST EXTRACT MEDIUM,1,JCM,https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=1208,7.0,7.0,,
3070,J1209,HALANAEROBIUM HYDROGENIFORMANS MEDIUM,1,JCM,https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=1209,,,,
3071,J1210,MARINITOGA HYDROGENITOLERANS MEDIUM,1,JCM,https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=1210,6.0,6.0,,
3072,J1211,METHANOCALDOCOCCUS LEIGHII MEDIUM,0,JCM,https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=1211,6.5,6.5,,
3073,J1212,MODIFIED MAKKAR'S MEDIUM C,1,JCM,https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=1212,,,,
3074,J1213,"PYG MEDIUM (J), MODIFIED",1,JCM,https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=1213,7.2,7.2,,
3075,J1214,RECTINEMA SUBTERRANEUM MEDIUM,1,JCM,https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=1214,7.2,7.2,,
3076,J1215,MODIFIED HALOALKALIPHILE MEDIUM,1,JCM,https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=1215,,,,
3077,J1216,BSW3 AGAR,1,JCM,https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=1216,7.3,7.3,,
3078,J1217,MODIFIED REINFORCED CLOSTRIDIAL MEDIUM,1,JCM,https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=1217,6.2,6.2,,
3079,J1218,MODIFIED METHANOHALOPHILUS MEDIUM,1,JCM,https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=1218,7.1,7.1,,
3080,J1219,METHYLOTROPH MEDIUM,0,JCM,https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=1219,7.0,7.0,,
3081,J1220,MODERATE HALOPHILE MEDIUM 2,1,JCM,https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=1220,7.1,7.1,,
3082,J1221,MODIFIED NITRATE  MINERAL SALTS MEDIUM-2,0,JCM,https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=1221,6.8,6.8,,
3083,J1222,AEROBIC MARINE TRYPTONE YEAST EXTRACT MEDIUM,1,JCM,https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=1222,7.0,7.0,,
3084,J1223,WIDDEL FRESHWATER MEDIUM WITH LACTATE,0,JCM,https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=1223,7.5,7.5,,
3085,J1224,WIDDEL FRESHWATER MEDIUM WITH GLYCERIN,1,JCM,https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=1224,,,,
3086,J1225,WIDDEL FRESHWATER MEDIUM WITH PYRUVATE,1,JCM,https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=1225,3.5,3.5,,
3087,J1226,JCM MEDIUM No. 1226,1,JCM,https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=1226,7.3,7.3,,
3088,J1227,ZESTOSPHAERA MEDIUM,1,JCM,https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=1227,6.0,6.0,,
3089,J1228,ANAEROBIC ALKALINE GLUCOSE MEDIUM,1,JCM,https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=1228,9.2,9.2,,
3090,J1229,THERMODESULFOBACTERIUM AUXILIATOTRIS MEDIUM,0,JCM,https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=1229,7.0,7.0,,
3091,J1230,NSY MEDIUM FOR POLYNUCLEOBACTER,1,JCM,https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=1230,7.2,7.2,,
3092,J1231,HLH MEDIUM,1,JCM,https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=1231,8.0,8.0,,
3093,J1232,VIBRIO SEAWATER MEDIUM,1,JCM,https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=1232,,,,
3094,J1233,CM+YE MEDIUM (pH 9),1,JCM,https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=1233,9.0,9.0,,
3095,J1234,GAM AGAR WITH 1% SUCCINATE,1,JCM,https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=1234,7.0,7.0,,
3096,J1235,R2A AGAR WITH FUMARATE,1,JCM,https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=1235,,,,
3097,J1236,LB (LURIA-BERTANI) MEDIUM (LENNOX),1,JCM,https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=1236,7.0,7.0,,
3098,J1237,TREPONEMA THERMOPHILUM MEDIUM,1,JCM,https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=1237,7.0,7.0,,
3099,J1238,TANNER MOD2 MEDIUM,1,JCM,https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=1238,6.5,6.5,,
3100,J1239,THERMOPLASMA KAMCHATKENSIS MEDIUM,1,JCM,https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=1239,2.5,2.5,,
3101,J1240,LB (LURIA-BERTANI) AGAR WITH 5% NaCl,1,JCM,https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=1240,7.0,7.0,,
3102,J1241,JCM MEDIUM No. 1241,1,JCM,https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=1241,7.1,7.1,,
3103,J1242,ANAEROBACULUM MEDIUM,1,JCM,https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=1242,7.0,7.0,,
3104,J1243,VULCANO LOW SALT MEDIUM,1,JCM,https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=1243,3.9,3.9,,
3105,J1244,MARINE BROTH 2216 WITH PYRUVATE,1,JCM,https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=1244,8.0,8.0,,
3106,J1245,TRICHOCOCCUS SKBG MEDIUM,1,JCM,https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=1245,7.4,7.4,,
3107,J1246,BICARBONATE-BUFFERED MEDIUM WITH ACETHYLENE,0,JCM,https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=1246,7.5,7.5,,
3108,J1247,R2A MEDIUM WITH 25% SALT,1,JCM,https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=1247,7.5,7.5,,
3109,J1248,MINERAL SALTS MEDIUM WITH TCE,0,JCM,https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=1248,7.1,7.1,,
3110,J1249,TYG-ACETATE MEDIUM,1,JCM,https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=1249,,,,
3111,J1250,METHYLOCOCCACEAE IN20 MEDIUM,0,JCM,https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=1250,6.5,6.5,,
3112,J1251,MODIFIED MARINE AGAR 2216,1,JCM,https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=1251,7.5,7.5,,
3113,J1252,HALOARCHAEAL COMPLEX MEDIUM PH 7.0,1,JCM,https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=1252,7.0,7.0,,
3114,J1253,SALICIBIBACTER MEDIUM,1,JCM,https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=1253,7.8,7.8,,
3115,J1254,HALOARCHAEAL COMPLEX MEDIUM PH 9.0,1,JCM,https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=1254,9.0,9.0,,
